DateTime,Volume,Transaction,Value,Open,High,Low,Close,Change,ForeignVol,TrustVol,DealerVol,InvestorsVol
2021/10/26,27047187,13081,16169131795,595,600,593,599,6,40965748,335000,1154881,42455629
2021/10/27,16260278,12042,9708715733,598,599,594,599,0,23684403,477000,725042,24886445
2021/10/28,16927154,15065,10066068774,598,598,591,595,4,25912568,341000,287305,26540873
2021/10/29,27684673,19937,16352758906,595,596,589,590,5,43617947,567000,876485,45061432
2021/11/1,17110357,13798,10107402871,591,593,590,590,0,20766133,530000,684465,21980598
2021/11/2,16544999,11662,9808608554,594,597,590,592,2,22601752,271000,459607,23332359
2021/11/3,11404984,8934,6773439607,597,597,592,592,0,15468340,336000,444188,16248528
2021/11/4,18888245,22171,11112246412,592,594,585,587,5,21283051,110000,978169,22371220
2021/11/5,35086799,31929,20974569571,598,600,595,600,13,39004585,345000,744188,40093773
2021/11/8,20886897,17964,12544595323,600,602,598,602,2,23360564,430000,342545,24133109
2021/11/9,42340785,42855,25935652781,611,617,610,611,9,44318012,598961,1669807,46586780
2021/11/10,18518512,19147,11303615778,611,612,608,612,1,22571525,475000,901880,23948405
2021/11/11,20257792,16140,12225622771,600,606,600,606,6,26111193,609000,660279,27380472
2021/11/12,21373014,13869,12801799429,610,611,602,604,2,29634247,492000,1291015,31417262
2021/11/15,17140935,13140,10434209332,609,611,607,608,4,19956701,1268000,390693,21615394
2021/11/16,21776308,14487,13285168416,612,612,608,610,2,30187223,531000,712170,31430393
2021/11/17,21829653,14807,13330782804,615,615,608,610,0,31412175,404000,939655,32755830
2021/11/18,22933191,15913,14019057524,613,614,607,613,3,31615692,533000,761190,32909882
2021/11/19,38847820,32179,24047156185,622,623,617,618,5,44429682,371915,1144643,45946240
2021/11/22,23296854,14108,14354639781,618,618,615,615,3,36180939,144000,562326,36887265
2021/11/23,20022520,15011,12266300247,615,615,611,612,3,29303623,202000,407200,29912823
2021/11/24,22978524,23584,13904268592,612,612,602,603,9,26388516,497000,1728934,28614450
2021/11/25,14171433,14137,8551663451,605,607,601,603,0,17317446,387000,431598,18136044
2021/11/26,27882175,47638,16609442268,598,601,592,596,7,31620029,504000,1749709,33873738
2021/11/29,24160615,23653,14360266132,594,598,591,593,3,31047806,769307,803483,32620596
2021/11/30,69160408,24427,41208103150,597,600,591,596,3,121475560,527591,2039220,124042371
2021/12/1,30119408,15695,18021861252,596,603,594,600,4,46529588,234000,1523165,48286753
2021/12/2,48720976,40629,29780012954,605,615,602,615,15,57691544,500934,1546310,59738788
2021/12/3,27571974,16197,16798271782,614,614,606,608,7,41139103,267000,798512,42204615
2021/12/6,24474913,19139,14740969839,603,609,600,600,8,32827625,144000,542210,33513835
2021/12/7,21105883,22160,12704452330,602,607,597,607,7,27059622,79000,691263,27829885
2021/12/8,22194708,15634,13490034097,614,614,602,602,5,29249351,165000,431281,29845632
2021/12/9,12467833,9231,7554386680,606,608,602,608,6,17347602,58074,660868,18066544
2021/12/10,11371659,9215,6874539365,605,608,602,605,3,16589620,89000,270414,16949034
2021/12/13,17994933,12503,10887156003,609,610,601,601,4,26804980,458000,379704,27642684
2021/12/14,22997961,21324,13757424386,598,600,597,599,2,29327872,2116198,478537,31922607
2021/12/15,22419040,19195,13420958112,597,601,596,600,1,30637120,712000,1576721,32925841
2021/12/16,22151282,15515,13370280179,605,605,601,605,0,26983753,534944,674704,28193401
2021/12/17,30319495,11667,18339763894,601,607,599,607,2,49485067,779000,702790,50966857
2021/12/20,22381761,18943,13446342438,607,607,598,598,9,28654983,428720,1174922,30258625
2021/12/21,17669559,17336,10560361874,597,600,595,597,1,25843522,568296,845189,27257007
2021/12/22,10127887,8238,6067689422,598,601,598,600,3,13880603,524095,179000,14583698
2021/12/23,16910501,12888,10238270336,607,608,602,606,6,17400461,467944,542077,18410482
2021/12/24,12008673,10444,7276331245,606,609,604,604,2,10415306,459611,741148,11616065
2021/12/27,16771900,16637,10193462167,604,610,604,606,2,15197474,389841,1093005,16680320
2021/12/28,35156339,36241,21569506434,610,615,610,615,9,33130255,829000,1158567,35117822
2021/12/29,25604320,28804,15788043027,615,619,614,616,1,23477085,1165826,1663065,26305976
2021/12/30,20522055,15565,12654016133,619,620,615,615,1,24872594,657177,979157,26508928
2022/1/3,73703302,88508,46249716919,619,632,618,631,16,56766723,1232044,3327894,61326661
2022/1/4,90945643,106409,59188199534,645,656,644,656,25,73731087,4173333,3288328,81192748
2022/1/5,72505550,64712,47582832784,669,669,646,650,6,78802362,1304187,3460653,83567202
2022/1/6,57490736,53430,36817638522,638,646,636,644,6,64274940,1083363,2873874,68232177
2022/1/7,39847766,44497,25358237656,643,646,632,634,10,42771655,497000,1891006,45159661
2022/1/10,39286754,33453,25052138297,628,645,627,643,9,39107627,665000,2524702,42297329
2022/1/11,36186544,26849,23361588355,646,651,639,651,8,44408893,697849,1578641,46685383
2022/1/12,40832298,39164,26762357054,657,660,650,660,9,43279679,744745,2251599,46276023
2022/1/13,39172028,34355,25813559647,658,662,655,661,1,40012811,961515,2091945,43066271
2022/1/14,98768193,83211,66094477906,673,673,661,672,11,85396840,1398306,5072116,91867262
2022/1/17,63828552,61981,43615303577,685,688,678,683,11,61384598,1533300,2321662,65239560
2022/1/18,48802321,65357,32742176854,678,681,662,662,21,46991993,390266,2193772,49576031
2022/1/19,44092247,50763,28859030269,652,660,651,654,8,45834484,743180,3337449,49915113
2022/1/20,48996473,39346,31893527292,650,657,646,651,3,49617180,3625000,1699800,54941980
2022/1/21,53966101,66088,34642476570,644,646,637,641,10,59602915,516000,5194979,65313894
2022/1/24,48665203,36231,31412475591,639,655,637,653,12,61521039,385000,1810976,63717015
2022/1/25,53927064,56698,34582254327,643,645,638,641,12,62181087,992000,2933979,66107066
2022/1/26,33093553,35647,21089251429,635,641,635,636,5,35500422,941000,2272496,38713918
2022/2/7,64637049,43774,41221401027,644,644,631,635,1,93132434,817000,2507957,96457391
2022/2/8,43786259,40026,27805114442,645,645,628,628,7,53334752,937000,1349148,55620900
2022/2/9,33633394,29746,21289086984,635,637,630,633,5,42302625,946000,3887460,47136085
2022/2/10,37388892,28452,24028303016,639,649,637,649,16,43057170,166750,2191776,45415696
2022/2/11,28194682,21995,18225628338,646,650,642,650,1,35797382,65400,548118,36410900
2022/2/14,39394670,33928,25104180949,640,641,635,637,13,54421852,760000,982792,56164644
2022/2/15,24497955,31907,15556533655,633,639,633,633,4,28780436,331000,1058741,30170177
2022/2/16,27395771,23136,17635435307,645,646,640,646,13,32940260,233000,1277554,34450814
2022/2/17,20447347,16116,13171026165,644,646,641,645,1,28577391,152000,837650,29567041
2022/2/18,21948975,23892,13997433486,638,639,636,637,8,26724513,333000,699483,27756996
2022/2/21,25769408,41961,16320629980,633,636,632,632,5,30634441,365150,832061,31831652
2022/2/22,38526210,68303,24153923316,628,630,625,627,5,39545840,1123000,1489685,42158525
2022/2/23,34561338,50926,21606428438,624,629,623,625,2,35711015,298000,2102067,38111082
2022/2/24,80672979,188248,49358065299,618,619,604,604,21,78443851,1080000,4086181,83610032
2022/2/25,94155943,129776,56880320916,600,609,600,604,0,110216526,2006076,3498486,115721088
2022/3/1,70303880,67439,42445208215,599,610,599,604,0,93262419,825000,3034253,97121672
2022/3/2,42428151,58916,25528700277,601,605,600,601,3,51585080,324000,2129046,54038126
2022/3/3,37103932,65410,22373890387,603,607,601,602,1,46123854,393000,692500,47209354
2022/3/4,65235167,206731,38833099256,595,597,592,595,7,64474149,1182000,1980393,67636542
2022/3/7,97167600,297917,56147025127,580,581,575,576,19,80833274,3004000,5588727,89426001
2022/3/8,88371413,269695,49908147901,561,570,561,563,13,82657566,2011000,6249413,90917979
2022/3/9,57512412,112422,32761408119,567,573,567,568,5,64272039,1039000,2430033,67741072
2022/3/10,49092145,71569,28798814637,585,589,582,587,19,50830833,657000,1769750,53257583
2022/3/11,42981381,112158,24820833930,581,582,574,575,12,44453394,602000,1264408,46319802
2022/3/14,38562552,87337,22131365409,574,577,572,572,3,46931466,803000,989980,48724446
2022/3/15,84338792,277901,47191728965,562,563,558,558,14,77600056,1349000,2136361,81085417
2022/3/16,50764807,110732,28345633852,564,565,555,558,0,60373216,1314000,2126445,63813661
2022/3/17,65820899,65468,38121960334,578,583,575,582,24,85593088,447000,1097108,87137196
2022/3/18,49583448,39576,28771454221,582,582,576,581,1,79727646,1677962,993360,82398968
2022/3/21,22800165,32617,13363354969,583,589,583,586,5,24653105,425350,1252724,26331179
2022/3/22,23421124,27371,13613967252,577,586,577,583,3,32851978,430000,1145141,34427119
2022/3/23,27475008,30970,16177424772,590,590,586,590,7,34536640,484000,1628925,36649565
2022/3/24,20769676,21647,12232627003,587,592,585,591,1,30406623,131000,547125,31084748
2022/3/25,26794684,29896,15984831591,597,598,595,598,7,32103624,276000,913027,33292651
2022/3/28,27954730,54537,16298449416,581,586,580,584,14,29118345,347000,1835310,31300655
2022/3/29,15742359,21222,9243985774,586,589,584,589,5,20089288,454000,689376,21232664
2022/3/30,43256548,48535,25908489513,599,600,597,600,11,47009806,1140000,2743038,50892844
2022/3/31,25130417,18860,15014260610,602,602,594,597,3,37194641,722000,736192,38652833
2022/4/1,31247086,53178,18328227645,585,589,584,589,8,39814918,464000,667323,40946241
2022/4/6,40726932,62822,23547636944,578,580,575,578,11,58807503,685000,958569,60451072
2022/4/7,47212937,130552,26881649976,571,573,566,566,12,49534649,1362000,1900106,52796755
2022/4/8,31406384,75778,17821660486,567,570,566,567,1,32846913,2775000,1786288,37408201
2022/4/11,41713758,130731,23401330531,563,566,558,558,9,36990654,1739000,2129447,40859101
2022/4/12,34799056,69280,19418030839,554,564,552,557,1,40081395,1859000,1716674,43657069
2022/4/13,36968137,41249,21134384849,564,576,563,573,16,40374205,949000,2293351,43616556
2022/4/14,20224847,27442,11618596373,577,578,573,573,0,20604134,238000,1029404,21871538
2022/4/15,33158930,99936,18667922752,562,566,561,562,11,28309670,1347000,1944029,31600699
2022/4/18,16579296,31712,9311198146,559,566,558,561,1,15442128,1233000,1472899,18148027
2022/4/19,18811242,24598,10639032272,566,569,563,565,4,23541793,574000,1238566,25354359
2022/4/20,28240222,28615,16016967192,570,570,562,570,5,34902421,1522000,1076744,37501165
2022/4/21,21539083,28847,12221437009,571,571,565,565,5,28920465,677000,758798,30356263
2022/4/22,35567672,81550,19849449551,558,559,557,558,7,43594519,1601000,845290,46040809
2022/4/25,49067362,165619,26907070565,550,552,546,547,11,44344454,2037000,1979296,48360750
2022/4/26,39549934,90252,21628474846,550,551,544,546,1,48083535,1101000,891244,50075779
2022/4/27,65034122,217895,34416315121,530,532,526,526,20,62093304,1583000,3188022,66864326
2022/4/28,50406145,79897,26653291522,530,532,523,531,5,69346074,315000,1904103,71565177
2022/4/29,39960198,41498,21586196160,547,547,535,538,7,55959691,388000,1023094,57370785
2022/5/3,29502561,48050,15790689728,538,540,530,531,7,39443294,532000,536112,40511406
2022/5/4,17305449,27460,9229779558,533,537,530,534,3,19726901,786000,929347,21442248
2022/5/5,22540182,26904,12209716759,543,544,539,542,8,26401522,323791,371791,27097104
2022/5/6,34512038,66208,18241210653,528,531,526,528,14,44763545,486000,1349467,46599012
2022/5/9,27309304,82004,14249571058,523,524,520,520,8,29101507,68000,703770,29873277
2022/5/10,44322247,83371,22673191861,506,519,505,518,2,43437663,645000,1641592,45724255
2022/5/11,28109896,40227,14662149551,518,526,518,521,3,32387774,465000,841831,33694605
2022/5/12,35824788,107513,18310112210,516,518,505,505,16,38211839,120000,1348972,39680811
2022/5/13,30204773,37707,15412261905,507,514,506,511,6,37984831,442000,3211787,41638618
2022/5/16,22012610,30034,11472463517,521,524,518,520,9,24548438,310474,1902283,26761195
2022/5/17,25812051,30826,13627135311,521,533,520,530,10,28486016,514000,1710915,30710931
2022/5/18,33605299,34913,18075946322,541,541,534,538,8,43930530,313000,931413,45174943
2022/5/19,40798132,47232,21322524192,523,527,520,522,16,55106550,303000,878390,56287940
2022/5/20,26111163,21767,13784969436,524,532,523,530,8,37368489,244000,715403,38327892
2022/5/23,18919447,18775,10040778291,533,534,528,528,2,25222464,47000,892654,26162118
2022/5/24,19130619,31716,10036942322,530,531,520,520,8,21967909,1501000,596546,24065455
2022/5/25,22460245,18352,11782306905,522,529,520,524,4,31047494,252000,2542546,33842040
2022/5/26,31542825,72846,16336162581,523,525,513,514,10,38601174,143000,1110110,39854284
2022/5/27,30113220,28711,15855257581,524,530,522,530,16,36398524,404000,1416500,38219024
2022/5/30,36480411,42797,19757635264,538,547,537,547,17,40700356,645000,2106489,43451845
2022/5/31,81962870,34286,45507333341,542,560,540,560,13,135418629,467846,2608826,138495301
2022/6/1,32970903,33456,18171598472,550,555,548,549,11,44590041,182000,1057957,45829998
2022/6/2,26063495,30042,14122936388,544,545,540,540,9,34085789,2125000,690224,36901013
2022/6/6,23732327,16614,12843324209,541,544,538,540,0,34703904,185000,979502,35868406
2022/6/7,22152512,28586,11846386906,535,538,532,535,5,32734074,151000,1157904,34042978
2022/6/8,19609522,18487,10636701303,539,545,538,544,9,25406780,383000,1601987,27391767
2022/6/9,16894479,18802,9115934006,538,542,537,541,3,26131690,300400,515148,26947238
2022/6/10,22614596,44802,12011615014,530,533,529,530,11,24392845,39300,850504,25282649
2022/6/13,36758925,112023,18998155460,518,519,515,516,14,36120464,421000,1849526,38390990
2022/6/14,38838778,85483,19813036892,507,514,507,513,3,38747997,250539,1497138,40495674
2022/6/15,38360508,72687,19580150319,508,515,508,509,4,48573028,272462,1756031,50601521
2022/6/16,31908028,42177,16331470764,515,516,507,508,0,40881288,132000,1785738,42799026
2022/6/17,48400798,119618,24260277915,499.5,503,499,501,7,53402279,2005000,1506756,56914035
2022/6/20,36664463,89541,18267359790,500,502,495,498,3,24562739,908000,1977720,27448459
2022/6/21,34432537,32427,17298234720,501,505,499,505,7,38719684,561100,3359362,42640146
2022/6/22,33438921,81024,16630857096,501,503,494.5,494.5,10.5,30099251,486000,3060413,33645664
2022/6/23,46808462,104661,22836692325,492,493.5,485,485.5,9,40033397,628500,6157097,46818994
2022/6/24,29003676,43609,14184287155,489.5,492.5,485.5,486.5,1,29620124,352051,7137848,37110023
2022/6/27,38684368,37438,19379396938,496,506,495.5,498.5,12,45438091,265000,2945003,48648094
2022/6/28,16867955,18988,8392290378,496,500,496,497.5,1,25581942,671000,852758,27105700
2022/6/29,33124986,40024,16352376816,496,498.5,491,491,6.5,51471927,1671000,1837441,54980368
2022/6/30,49820824,111117,23900613642,484.5,486.5,476,476,15,53442166,361000,1664745,55467911
2022/7/1,72597018,172267,33459624760,471.5,474,452.5,453.5,22.5,62721959,911000,6864433,70497392
2022/7/4,61206245,96760,27225872277,443,451.5,440,440,13.5,66513013,1260000,4927724,72700737
2022/7/5,55469884,70715,24538415224,449.5,451.5,433,446,6,58741965,883000,4001762,63626727
2022/7/6,42156925,59018,18556660847,442,447.5,435,435.5,10.5,52359320,528000,985833,53873153
2022/7/7,50984110,56227,22992311966,442,459,438.5,457.5,22,54147125,484000,1655965,56287090
2022/7/8,39134398,46039,18251251558,470,470.5,461.5,467,9.5,42722643,263500,1614846,44600989
2022/7/11,22930675,25631,10673806551,468,470.5,461,462,5,25786813,311000,1144245,27242058
2022/7/12,24155935,34431,10932798847,458,458,449.5,449.5,12.5,26976158,186500,1483861,28646519
2022/7/13,48134139,48964,22639696871,470.5,473,466,470.5,21,50672479,430500,4195987,55298966
2022/7/14,34014188,36454,16045789881,466,477.5,463,475,4.5,36815061,954100,2002249,39771410
2022/7/15,56039339,63691,27285128552,481,494,477,492.5,17.5,53630257,1710532,3204483,58545272
2022/7/18,40797601,42574,20142703483,495.5,498.5,488.5,495.5,3,40037724,1979085,1194279,43211088
2022/7/19,20554247,25035,10063256350,487.5,493,486.5,491,4.5,24214196,483000,761188,25458384
2022/7/20,36862724,40233,18330197370,502,503,491.5,495,4,44846451,352345,1716019,46914815
2022/7/21,23893063,23039,11887266420,496,501,494,501,6,28240846,116000,804993,29161839
2022/7/22,26904474,26122,13525083791,505,505,500,503,2,35197309,822299,874625,36894233
2022/7/25,16803972,17230,8402110298,500,503,498,499.5,3.5,20636406,579188,713774,21929368
2022/7/26,19524143,29293,9665183112,499.5,499.5,491,495,4.5,22401092,824500,626345,23851937
2022/7/27,18411136,20351,9144660659,494,502,491,502,7,20944797,363900,1155275,22463972
2022/7/28,35020547,31274,17665645632,509,509,499,501,1,45782940,1066283,2067282,48916505
2022/7/29,30632627,24762,15571856556,508,510,504,509,8,38867825,693800,555543,40117168
2022/8/1,24991291,26792,12569771761,506,508,500,504,5,31321063,1588881,1235674,34145618
2022/8/2,42669591,63879,20973293337,494,496,488.5,492,12,43967256,652000,1279088,45898344
2022/8/3,29838832,25570,14823224632,494,501,493,501,9,35249996,322461,1535781,37108238
2022/8/4,26589086,27173,13279624282,499,503,495,500,1,32501248,666782,1548182,34716212
2022/8/5,35052642,49928,17966410242,509,516,507,516,16,29870051,1134000,832180,31836231
2022/8/8,20568971,18131,10531710250,510,515,509,512,4,26804160,625945,557497,27987602
2022/8/9,24370709,25433,12372442661,507,511,504,510,2,32589602,362925,718105,33670632
2022/8/10,22112239,35188,11075581424,500,503,499.5,500,10,23997045,605500,1515256,26117801
2022/8/11,24906177,23949,12771121611,513,514,510,514,14,26513986,301974,779591,27595551
2022/8/12,21343450,21701,11016097043,515,518,514,517,3,22860952,146943,424534,23432429
2022/8/15,22519886,27372,11755494600,520,524,519,523,6,20639472,2185000,634118,23458590
